t,series_1,series_2,series_3,series_4,series_5,series_6,series_7,series_8,series_9,series_10,series_11,series_12,series_13,series_14,series_15
10,-0.9956353619117323,-2.3901093258851334,-3.8697563197263953,3.548280599287906,3.7666610012575097,-1.1194444288360916,3.307433884248325,1.20170347192508,-0.4160484501797651,-5.741939920305276,-0.9629728441425182,4.1476482152057494,-0.08954648132700505,3.8686906857081897,-1.1411094405257993
11,1.983916722994888,-3.747763984246786,-4.698430656711911,3.332270187412239,4.520748084208107,-0.9477003843427778,2.4821723292490714,0.5956194042086888,-2.3195512619343814,-5.596431309539895,-1.6696593049373223,4.377587361012132,1.5163481247137414,2.494338547059958,-2.5997462977419326
12,3.068644108342179,-3.783713953764815,-4.384762567991416,1.8133976676295054,5.317538270758712,0.3401851638946274,3.2095394786670175,-0.0012124938712305688,-2.824587338546248,-5.097728298196366,-1.3426011985157142,3.305825021802659,2.1130220189881372,1.2359567862076348,-4.289780275029319
13,3.138925554953698,-2.596311149445474,-3.7340366058470265,0.29419076962506946,3.329179404368471,1.2405815635099067,0.841654402719417,-0.03198370864828526,-2.852084361564876,-3.7738393287488012,-0.7564380458687394,3.4128048262068735,0.9631773240144773,0.8493400192033821,-6.372046723429828
14,1.737309955080041,1.097712173110522,-3.9412188369995125,0.6257991156108432,-0.08841124522680688,0.20027334932197915,-0.8996679107672693,1.7102247159498114,-2.10979399418258,-3.5587714391949405,-1.5255351757153957,2.7293185269947706,1.8542839705500866,1.7743380325515168,-5.962986729531607
15,-0.8489312982798718,1.7881654640207547,-1.7733873760330114,0.12928913614079274,-1.9278180566457204,1.3482787690696632,-5.218014222769172,2.8580648003111633,-1.0527851117910196,-5.934006665320133,-1.2692901431504726,0.9357413923874511,0.1784768825701306,3.713540506642826,-6.297745293551126
16,-2.1180491184035595,0.7445139094977782,-0.3012253253492318,-1.2357836467595764,-2.312152582106892,0.6509880468280993,-7.149121759066438,3.1782329467833774,0.06794551841874052,-8.204753618478957,-1.6641080270980377,-2.0275042647998336,-1.3755649425553764,4.396781630038251,-7.281166501129929
17,-3.788259480026837,0.32689299908558855,2.88643339751118,-2.705522141639249,-2.9303197410203343,1.8790409968481288,-8.417968580914927,1.5780824818304424,-1.3341824367703223,-7.948114721210798,-2.8338990092028995,-4.98218496735873,-1.4297433737417566,4.796553395995374,-7.921238950641606
18,-2.935425686537153,0.5229315649891265,3.8529616967861973,-4.027764387765812,-4.073184103627561,0.062482959522341175,-7.9065777743152275,-0.509752906223774,-4.440074745259296,-6.605435254371457,-3.025799331738778,-6.313013725388099,-0.2855940491735325,5.279847074924819,-7.319347745270136
19,-4.328894380017061,-0.6951654894359214,4.913333391078637,-5.808524984627038,-4.838170612392073,-1.5365964452414964,-8.182419834676645,-1.8143602843630435,-5.065054023741016,-4.432736605532228,-4.1516278963156,-5.471851900261719,0.547247417070347,5.789042398447222,-4.318576859306112
20,-4.052469087703129,-2.8107804453566985,5.435017650381791,-6.188287404906095,-5.903406470368461,-3.680992035596668,-8.939216893961323,-1.3510293152200574,-5.183935807139127,-3.5943944956361373,-4.258818364723126,-3.445897924835996,-0.03001826846695177,6.180622112988965,-1.2834487240402923
21,-3.6104215677488387,-5.030545660463033,5.1907765991044,-5.812547862774899,-7.235527250690791,-4.49534776540122,-10.967258207943994,0.3886958603578111,-4.5231737588167515,-3.678454903240551,-2.9965582362101717,-2.5695203156873867,-1.4288780267809333,4.794441541141079,0.842867125476284
22,-1.4165616528430385,-6.548020335113919,3.7085750210566824,-5.320968347031139,-8.254570633843073,-3.501553159477575,-10.72259025167726,0.4972369731105116,-3.9486567433436246,-2.723273962227572,-3.3287793009796753,-2.5361953210214963,-2.2472930589716333,2.3337187493987135,1.415083075704368
23,0.05088514189531934,-7.541125329868494,2.3703262046686473,-4.781620030291624,-9.375439257272934,-4.052222380050841,-6.887460896505012,0.56394310645058,-3.28345139064134,-1.7293131707871083,-3.4122215075659184,-1.0112862617484717,-3.7044096708990466,2.016605062699713,2.4703574012484872
24,2.240828080758582,-5.979579416127567,1.0349462504017577,-3.147429072606248,-7.157409274497983,-3.2924065125050417,-3.1697265927154774,-0.7196079860191509,-0.700273066057564,0.2685309755044822,-3.7271989842814333,0.5481309591152284,-4.515572996418262,4.068199825733349,1.6718603118034572
25,3.234183890248139,-4.219199769008702,0.573770877152475,-2.2397433892112355,-5.600644125051158,-3.2870836089784214,-0.45217908763344217,0.9017113480718164,0.4297136172429654,0.36282734756240487,-3.434348942693393,2.5179048405665636,-4.502117221953567,5.444399170706602,0.4599017923022125
26,3.1752636793082356,-2.8367472298656633,0.45574671523536514,-0.38503687021946065,-3.3649546478653933,-2.831207845261365,1.9288359936478214,1.6882563349895068,0.22083352520530652,-1.1023248420996743,-3.9696952830946888,1.4800153937535865,-3.177151788602119,4.630128328342874,-1.6246948973390676
27,3.0285242892600186,-4.232958275831573,0.8790958567750631,-0.2241292787055118,-2.5140365237767894,-2.905169862358275,1.6871531852518789,3.033803757927081,0.5476497251795298,-2.573119127145815,-5.373107609004338,-0.7102118677694015,-1.6259944984519095,5.395889325686172,-2.8683584873094263
28,2.1957424655130056,-6.542461472116479,-0.9497737412407061,-0.9133037037412745,-3.5472802470347107,-4.0876920849376415,0.3828540137336684,1.4578842799951164,-0.8869355914403532,-4.699447705584468,-5.654297916851764,-2.550324053250057,-0.781200774343616,4.7091040458498785,-5.03723118338422
29,1.1806354895959228,-6.360344766045313,-2.909286358790589,-2.8806973046276805,-4.068307470035151,-3.989657171415476,-1.1633890881410078,-0.9872156474024891,-0.5246760032850369,-5.646524501955865,-4.168795797675661,-4.243035527458817,-1.3001261624954992,4.85146382333941,-6.24569077772804
30,0.6284058807983769,-7.437581453543166,-4.0235540051424055,-4.06978129694832,-3.0839417790187182,-2.900084516728129,-0.7684232914663509,-3.1539798906960153,-1.6251868757595611,-5.144977231220353,-1.7608706622620125,-5.99439100513317,-1.1970469753212831,4.203013648509211,-6.401771570494026
31,0.8497166853502813,-6.67170314760219,-4.426759130861311,-3.4789677047644663,-1.232568835734749,1.526973570083638,-0.17961864538783867,-2.3138408610587704,-1.1616774153109228,-4.062407185231807,-0.9425657265039131,-5.31049694518255,-1.1988416842306102,4.063309288218736,-5.156338838765337
32,1.6199092972883549,-6.285971759242932,-5.568356300233093,-4.110042634513754,1.184624345995851,2.306284169056976,0.7897559000901995,-1.2194955486811574,-1.038159030253086,-2.185106730277901,-1.3609686068399245,-5.282423689533922,0.511583063550106,4.2016080925709955,-4.217488001249806
33,1.0869560102106492,-3.6704516154808875,-5.055369599122721,-3.855450444161767,3.389058017277086,2.9946701552018657,3.5536416784212483,0.30040411349276386,2.6214929759481325,-1.3102195499576983,-1.9326722153265905,-3.574733385123548,2.3616904590687313,4.046719274574685,-2.18745603463893
34,1.348137021311339,-1.9160621663500628,-3.6338192649158425,-4.625725107137892,3.2544208935232666,3.9576366844973294,4.921783674941453,0.3572431213050584,4.114538423817999,-0.46576812826620895,-1.1188246590910729,-4.4401072976617595,1.702585656515497,3.3177576165798515,-2.0275654725717054
35,1.9051398587729003,0.8013833746536871,-2.4014093265865,-5.216684592725485,3.643155895974219,5.065902794363275,5.5452008774267965,1.1178962563792878,5.312027044953453,0.41168011158808904,0.7986974502796327,-4.198460199186897,2.635163997107993,2.6545553705755314,-3.4937181954405534
36,4.766715343807402,1.9507923781958763,-2.61123554910965,-6.032883489544718,2.6560238007693155,5.5574089424197,4.220930592402342,1.7933237756831968,3.2378025771813177,0.15656979498228052,1.759758387586636,-2.9817444433202827,4.064343581451859,1.5514746344853003,-4.11214280618525
37,5.47139637189552,2.46022689746988,-2.6833851210537896,-5.699531544402217,3.0703418286032824,6.7888497939700105,2.2043990573377563,1.216351208776777,2.1034875693081725,-1.6801029940911902,0.45585046822447883,-1.831925300806484,5.073892736688973,2.325651910687886,-3.889579966525787
38,6.419019039796991,2.0616894771248386,-1.7458498863613787,-4.82820657331755,2.79448928093431,6.071652714434103,1.477679443781391,2.648329107156211,2.7858026920181054,-3.199353107121577,-0.4021575252180061,-0.9943174732724925,4.295728412109989,1.3521101401775568,-1.8322592626340124
39,4.0322335734716654,3.0053683601617056,-0.10975932368850161,-5.3763943458981105,3.15065957601946,4.45519571216304,0.9396400975816251,0.8140954642258296,1.9778307500016898,-4.67934025585863,-0.9510631073508014,-1.6751761953524273,3.1012474497816718,1.55974240370356,-0.8982408317739999
40,3.069147909123408,2.0542451371801036,1.7562824867097586,-6.638117298652022,4.29540935221696,2.9314816949303917,1.3976765396990225,1.8423739177142195,1.1643073899802834,-3.5670377388578522,-1.2611062908839095,-2.479413615895717,2.843138648226339,1.527922083404992,0.9000046671942965
41,-0.06241149230936838,1.1349211738600173,1.5469216966833688,-5.808412265006251,4.497758233773372,0.7687920315199989,1.3316710533834,0.0681555954060935,2.1347059034149645,-0.9909084154342163,-1.9191712410766177,-2.037641369824545,2.924950075125672,2.9495826732687234,0.9896294586156021
42,-0.8182410648510023,-0.6366317999990222,0.480966030965435,-3.3357830953473835,4.141810665402606,0.6399040510711598,2.6727625403880215,-0.06336189065344588,2.346650542714359,0.8560970289373672,-2.787084351876967,-0.34941047205413434,3.7493872227074476,2.780924377669145,1.0741015514412222
43,-2.3231108670050227,-2.946752033957776,-0.6674724031181348,-1.1794459400317832,2.483017935157588,-0.02805404662915978,3.9397944518145325,0.13898747676768552,3.8435893191702224,1.8189775751507518,-2.9131931818668266,1.7804724468320354,5.011519424075521,1.405545798242093,1.3278665570729669
44,-4.6127963516010615,-4.002758648657152,-1.219551658348398,0.30271023272289965,0.965465134692945,1.3430870807666304,4.763121542646898,1.1738132556438794,5.469105789504759,1.3767339404095793,-3.910979085431937,2.057234460936829,6.159819055060142,-0.7587932735951926,2.2150641820126844
45,-4.645751694252298,-4.199324742969005,-2.4422551191753943,0.6208880647855098,0.5938057744397998,2.813287878017513,2.211969807436861,2.8801187357237015,6.478123111850302,0.34577788719514746,-1.9136760700067637,3.6949080479797907,6.573588510811785,-1.2850374899416896,2.450466235784398
46,-4.012079964900336,-3.099533693041408,-3.000494176408191,1.9353410257630805,-0.31665534197936696,4.3848514360607025,1.4393544497670054,3.095940715342671,6.324626599387126,0.20228766995906333,0.06175006868282329,4.4620661690526475,5.442574636774739,-0.12523060853516066,2.996861175862403
47,-0.5258339936135095,-2.0036475337873414,-4.904088549276552,2.2280026324684594,-0.7159935024473949,4.702658372387506,1.5976802677748232,2.616956893096572,7.067100945321976,1.0843790168313965,1.8672014104638628,3.8245911510390798,3.5712422059288693,0.3803215448099362,2.4372121855211057
48,2.876175603847572,-0.633081681846556,-6.5534992418077795,1.4769592845799375,-2.6014405102991622,2.067327335010623,3.4195366504746096,3.773196966878311,6.357038986957382,1.820869842497864,1.5213636488471085,3.2061403559821584,2.0812825771522467,0.5225692432604175,2.4581741770448025
49,5.218616405135922,1.0929125534300517,-6.39204773532324,-0.23265618252284936,-3.5873704748049535,-0.09637748779826993,4.199948932746859,2.420048323606482,4.303843360583293,1.8326450999562418,1.7239904151926448,2.7818681015791724,1.7550252846594696,0.6015394260968983,3.44083811774498
50,5.829811126541588,1.2763600592301825,-4.113311768767073,-1.075909173253906,-3.247658020364491,-1.7934443041824357,4.219013357859344,3.0520424717236656,1.1835142623946169,0.16811893489208057,2.422705459556038,1.6326521197141473,1.1370467212148043,0.6372261529419821,6.613809621666382
51,6.702826599364274,2.060838573875972,-3.3333019796785184,-0.918117785345093,-1.5280636076349574,-3.0211797304115016,3.648635316416615,0.753957588218252,-1.2919356740120869,-1.9537381733438615,2.696158423988276,-0.04954653112514551,1.3616644925540076,0.5266880008795487,7.059642847352915
52,7.0905004993994165,1.13928615702345,-3.8429398020155885,-1.454685321774848,-0.5085446631315752,-3.276518467185352,3.0329529489164972,-0.15599392533352008,-2.193815593940065,-4.4329064834147545,3.016890576799602,-1.714186680368054,0.6971594469287721,-0.32320137657354264,4.725847389689285
53,5.482884011290049,2.2894349397686486,-4.237383790716919,-2.2538174347482807,-1.05400768540859,-3.094097838942524,2.398502121371926,-1.1121568120102445,-1.6760808225023291,-4.965424693207274,3.213168406873243,-4.260240810055382,1.3590490749561654,-0.8116462205156768,1.5341480315077614
54,3.621831033101941,2.624110030258294,-4.465081216441552,-2.3809049911626468,-0.6214816322505496,-4.470910326913216,2.8390178718640753,0.7271586317749958,-2.0675990464385574,-5.1372748029465285,2.5387146080840512,-6.360819410260339,0.806817940657292,-0.3381196751386065,0.5452516288634159
55,2.731808105742669,2.832789755776743,-3.7940097547080307,-0.7360559743127224,-0.05965964212914421,-4.537883428812716,4.404551390150086,2.521679188221568,-1.2291610157510167,-4.598883477586439,2.2835958998010604,-9.054851555562173,1.8556861945609846,0.5909071346759374,0.0014733221597774682
56,2.2806539462653603,3.3654589090148885,-2.0975991906810565,0.358040598916027,2.6822861382357917,-4.402030572513941,3.7190969629752155,3.835953629648121,0.21505847628112224,-4.418726731344633,2.627699310821609,-10.077621630843717,0.909695305320827,1.7166484949602339,0.9460235875550985
57,1.6245497927144525,3.5824266938708584,-1.8148999015187572,0.5215145482870756,3.280762577396933,-1.9739704441225219,2.9698954874381602,5.654015514490949,2.055048509565833,-0.8888485735381189,0.9176561851797387,-9.411692070429234,-0.4049292056389068,1.6790406008184828,1.6477354899909598
58,2.1271470681337314,3.6831859253471197,-1.345323704512671,-0.7886970669671239,3.293627391862205,-1.4407620711423474,2.152615564550311,4.882170725080281,2.949712360147496,3.1307623252474652,-0.7307026160494202,-8.25331854335041,-0.2693587833256663,1.7877275718690502,0.6824656702648967
59,2.684627156834665,4.54779668111293,0.4350496295393878,-0.4628707869120431,1.974302650942826,-0.8264525493841934,3.3226783654110963,1.7014126713650137,3.983198299633113,5.670697729608152,-1.879931266696997,-6.688752722785262,0.6654106350027507,1.7585933050867926,-0.4491277861911177
60,3.2339718064078324,3.476134543891351,1.5860593895370012,-1.1510962297988143,2.250286657261119,-2.6496266970949685,7.055581953572192,-1.2818938920171215,3.5986414647635394,5.589937338916742,-2.1837762313032987,-4.180556989062016,1.1024051066770175,1.1799013112048269,-1.7024195794820205
61,1.8806095407983159,3.078581813848568,2.522407704872501,0.39255990646814504,0.6265825399443611,-3.386169800357327,9.367411603080207,-1.5678879781828625,2.95946034935423,2.4896932788667656,-2.030953958629948,-1.9150936715139497,0.12881969986667052,-0.011654827865643341,-2.323661387073047
62,1.107984711047233,3.3826774975859317,1.9416771685986856,0.7571410727462324,-0.14475382809807813,-4.298578408683811,8.504489448023822,-0.2761070914934388,0.9844842742747217,0.525025616177011,-1.7413518832863957,-0.04777218840364922,0.25044753491421634,-0.5597960421709098,-0.8577240688607745
63,0.9968518493455971,4.591775763747612,1.4126139528467534,1.6261509606358566,-1.53273408209558,-4.589985209024669,7.105439284344434,0.6515217998000171,-0.25782823577998293,-1.1433748096825722,-0.24551504405023455,1.7717649236371287,-0.30679074375212845,0.005777050670071615,1.2616598299278483
64,1.8966996488512993,4.648781537192731,1.7130057557439726,0.7153590394732221,-1.6544674641566004,-4.488281895827231,6.886952388059028,-0.08558542806596048,-2.345050838363958,-1.9332936872522415,1.2247984506489968,2.676750904545454,0.2015745252272274,1.1225942478173792,3.2784596196758766
65,1.4044606474427714,3.353137253322547,0.13045258485838515,0.02681288668891038,-1.1752840234897062,-4.615146243518745,6.093906725662312,1.223862528892935,-4.930122113205158,-3.331535111007966,1.5515225724682802,0.8086268988571329,0.9696787427316387,0.3987794261553631,4.039220199784305
66,0.3672526099947436,2.020272617054088,1.7883995150321,-1.2272145341181178,0.8938167544878004,-2.4770751865777383,5.28274622157606,-0.1401322027110823,-4.698478181511959,-4.279413406382698,1.4661139103734417,-1.371745901064683,0.7356558420230904,1.5739160201254727,3.7199493142686246
67,-1.6674485545140703,2.268868095442012,1.6109132693454633,-2.311694982960475,3.0971608186663087,-0.2650747502801022,3.9407583441762073,-0.3385243935669182,-2.1833907984151297,-2.5215716225944913,1.3656479923338685,-4.989337876397156,-1.133358295870991,2.2120261983965883,2.507816709722763
68,-4.327134540007377,1.0491057393580066,0.4927872906617221,-3.4926771308989717,5.157736504308853,1.38025074704434,3.916286419538524,-2.7031963641712133,0.9569078493317357,-1.063808216083491,2.6050434977207786,-6.4220923906896505,-2.1045276958874877,3.0618256135769326,0.6159759956434347
69,-4.2607766102049105,0.9585819664564514,0.16445167187415344,-3.6456919792672613,6.4247928696070575,3.0215046654143762,3.151196018330589,-5.219322369042937,2.6407806013693937,1.8293282094862628,4.064576928628345,-6.141750856005549,-1.416524883389842,2.867353649284757,-1.2000990523865047
70,-3.3349018506920833,-0.17355834209101384,1.2780306501860776,-3.445848088864447,7.0439987329675855,2.700604963036375,3.131899677217376,-6.65430027055355,4.907198851807839,1.0734884136349347,4.534141754265107,-4.853054097748039,0.8206289531235684,4.54625115601364,-1.2614718086107917
71,-1.5893051189639416,-0.5812617903391248,2.8175345342494884,-1.321581648309686,6.3392697509372455,2.099692972543636,3.253338194791507,-7.37271815791861,6.515874110353534,-0.3366772981615346,3.2691306501119053,-3.4929547755983794,0.8061792634065397,5.2591466950821655,-0.8832277839084456
72,-0.40757849695245435,-1.0186499862345684,1.3340225838376234,-0.9772609185520708,6.023920418818576,1.7126889052754555,3.710017018673845,-7.487440833649811,8.136803666245697,-2.633704335318411,1.5576309954731764,-3.3192957559535183,-1.188851885358579,4.584509497770149,-0.5985693716689271
73,1.1574927025396131,0.17388657569435173,1.5284797247533064,0.09336891137879466,3.9172928445682254,3.251477150539475,2.875533352547484,-7.207269526241495,7.326953457623819,-3.4804417551938114,0.6613389027198107,-4.774968125044775,-3.216422748344261,2.6316689601470995,-0.5508749640550423
74,-0.8917790135912271,1.9043384122529785,2.4645030174288296,-1.0496028494903993,1.7427830216231355,3.469213723252771,3.163657447558417,-8.106027825872035,6.2019365789381125,-2.3550752757387636,0.3390515751204653,-7.945739735850925,-3.34973824656853,1.6899269768659422,-3.5191819136499696
75,-1.475922073644108,2.349088217299773,1.5778141969858073,-3.479674391854486,-0.5937227202582043,2.4118955561907782,1.4597169184157948,-9.163542934654677,5.268585454532604,-2.103369458252162,0.2210357867998592,-11.052405643450504,-2.465488963973537,1.8296431430907263,-6.482256736485461
76,-3.2946267938918457,1.3807414241308034,0.3760362534233155,-6.857856787834322,0.2270488904410234,0.8239646005532917,0.2555572139595814,-8.42382905824056,5.042584967721015,-1.7525821450318766,0.7293718550219207,-11.883983992102761,-2.630602300925533,1.179180171459259,-6.545762541165848
77,-2.8636382124309576,-0.7061534995532722,-0.30890027708567064,-6.733762717340413,1.3658310499164337,-0.24422162365494576,-0.10031038977636308,-5.8576734105841535,6.335368509075569,-0.2771535638735614,0.6581673175206076,-11.730294394977523,-3.129280257219295,0.11844787517923094,-5.477651060007992
78,-3.126024416308741,-0.5162279295364645,-0.9968483053634352,-5.1733597543886765,1.4911508634623585,-0.5919634940554254,0.05029451892880621,-4.698857711077014,6.366839487655302,0.5982734441226145,1.958415678183644,-9.760774063467142,-3.7021765877568615,-1.5450318372087763,-5.607036405709452
79,-2.7698722296661025,-1.491028636500941,-1.7238896806976975,-2.5463772692363373,2.6141541299858915,-1.3403254488405056,-0.6315314635554412,-4.085192512632836,6.6767299054239455,-0.6780803914740952,2.0792866950968167,-7.051792999280853,-2.4993418596882986,-1.8583975246745115,-6.341237139738538
80,-2.676285886853173,-2.2690745276421618,-1.8781448904430473,-0.8982413352507335,0.6220747051217422,-0.09391876271691502,0.3455220054786482,-3.168194340122911,6.545264394448026,-2.4969926886943474,2.3316062058285403,-5.915174057399294,-3.309321574172876,0.3036704016326348,-7.069852430405257
81,-0.7697921735673601,-3.1563762433219607,-1.8314255409532152,0.489697828230403,-0.9897174417628261,-0.7827954539645561,2.0253124227053316,-2.4052894812580083,6.8363360985026365,-1.1989660699639968,0.5481782921353286,-3.874639105501278,-2.545191903086323,1.7295267651934194,-5.425524140145453
82,-0.8867539232818314,-3.0802956406017916,-1.4058187029663136,0.8038106488217829,-3.335205900396521,-0.30367102802520257,4.051012914684868,-1.4613617660793798,8.722582677744882,2.2116103582366002,-0.5323799490880388,-3.524416151922055,-1.6428088032286912,3.1652852097109925,-3.360137452517706
83,0.4929838853669424,-2.2687495702247524,-0.3385349810497674,0.7766331729786811,-0.9304223280682262,-1.245963294704611,5.976895021908218,0.03749343583929887,8.640736196653576,2.256750898728343,-0.7542433313861262,-2.462948121400612,-0.27307513885817936,2.725031751489265,-1.9534299107230864
84,-0.1554732936343753,0.35302037932455554,1.886464913793037,2.1336208965006342,-1.5659330483140357,-1.8937642362074296,7.333292828705014,2.764348683299177,7.0227852896233625,1.993263658417519,0.18435096892882552,-1.2183542362824222,-0.810316416471513,1.6045888905892691,0.438369784562109
85,1.3999234083547103,2.3620530959868997,2.180102725855063,3.247635576293135,-2.3049224312341607,-3.654872716280131,6.930165399588461,3.771023694081657,4.837669885183022,0.8045961688611791,1.0859258521009492,-1.5880033746262718,-1.3780583818721093,-0.4116028553973377,0.5856657043967992
86,1.3948656839765217,2.384650693971757,3.6096095921619344,4.264110635096884,-3.9866038257053744,-4.509254840166928,4.765672164639599,2.247029004433821,4.345331098000923,1.0617328398790356,1.397598118472104,-2.2082431757465617,-1.301054164508739,-2.231973798088818,0.745576293412565
87,1.8130801055837726,0.16895176709819792,3.770593561775419,2.910874602042193,-2.725060963981754,-4.551732952160164,2.8412429724317465,0.14762970707966028,4.67898993695173,1.8502687034728165,0.9966737244668803,-3.926452396576177,-1.9939440096896366,-3.6349384083624603,-1.2310981481059218
88,0.1245156754418858,0.14364271323054356,2.8748577604117482,1.878928948848136,-0.12465849294325691,-2.4774220100814115,0.6465387763133139,-1.3916395218815198,5.718373134150687,2.309773556069164,1.2085959081871631,-3.849453180665138,-3.2319874621553843,-5.519352926218296,-1.918865640429521
89,-2.0337897351043366,0.7874100801839308,-0.09144234080543714,-0.21425714734147,1.8870778888764312,-1.8077909985702996,0.005262425167412821,-1.6770587545903415,4.583514799068689,2.232634394116334,0.31862044314785865,-3.632127040425031,-3.3496066411316923,-5.637169325580079,-3.0006213873068273
90,-3.1273820979746403,2.5454509001477112,-3.043281858731007,-2.9561807328527054,2.7882634325528386,0.08616877287177893,-0.16170731317650966,-0.3341453102477796,3.887786902316434,2.0298556806143138,-0.4443492511654006,-2.7326628273285976,-2.2977406068198336,-5.007428013135864,-5.072287224208656
91,-1.8898912085204067,1.5754335809244004,-2.8992792446875653,-3.665726826592031,2.9288128604547383,0.3964922561300882,-0.3559681003080082,0.3769714920456473,4.029637092234903,1.0844901401830844,-1.0008492982931365,0.699536069554316,-1.4110507699641182,-4.27639367592395,-6.1529504782077415
92,-0.17025735038849898,0.5255907220509348,-0.24983056661790837,-3.877446490325516,2.0689779347514814,0.7378639327149196,-0.03533724246315695,0.9865866721496784,3.2052543802408624,-0.19051684022369555,-0.8184953313535889,3.63496310924153,1.2688778930503215,-3.7766112766136515,-6.127298392971753
93,0.6677838101334543,0.9222859079617007,0.7509672226501674,-1.6309490432934144,1.5236778612725457,0.4245978155943528,0.4129308713198132,-0.24610782669096687,2.4592487740136577,-1.4086654840695658,-1.3326087469645358,7.423196278352019,2.351171981332556,-3.3484756146991983,-5.049815357532056
94,0.4617749507138468,0.495589520185608,0.2349027018328375,-0.7585962398194935,0.9667545556076098,1.6231618039648645,2.5730618483611334,-1.5315572994955513,2.4368102372250213,-1.4891001760884697,-1.7702096257675048,8.297317491980722,2.7641065538298175,-1.7352009556508203,-5.050186932981492
95,0.6041972674458848,0.11325229866829536,-2.1547350176014826,-1.0056080185951806,-2.098957993008002,0.6556106379687078,5.184693284978042,-1.6271887135614893,2.670610313594282,-0.8508413395458283,-1.6379723319990396,8.328504463265537,2.939796533927275,-0.9110421061392726,-3.9456061584857416
96,0.6928841144863951,0.6671452593494378,-3.7305828364049862,-2.743024661334793,-4.170910119589631,0.014488480038098994,6.2847269742791925,-0.6037043610277424,3.6281710804172773,-0.9211659678198145,-1.773393493713722,8.309483067829007,1.6078712546684932,0.8658939976782597,-2.90800782763759
97,1.4822757536153817,-0.12430297421037195,-3.039039111106389,-2.8287906120382926,-5.424350808091557,-2.264519242374932,5.6829782251667496,-0.5923166969355425,3.675938589886015,-0.917240103492607,-2.8845541500753593,9.078977897864977,1.5336162344851774,2.9122978399643085,-1.5043712269860157
98,2.263277963936544,0.09229858588259021,-1.2871842001559215,-1.6247686606474416,-5.9196008438238055,-3.832235120118282,2.2791265206723885,0.7353668002807041,1.1493329750283516,-0.10834912551777177,-3.7707928343844213,7.09315204864366,1.09345363776113,3.4094290741545468,-1.3165828565972617
99,0.7552931132372803,-0.9129542832454995,-1.3357326817784274,-1.4728544318433734,-7.003235694284006,-5.88201937483613,-1.3956622538038181,1.1339672196093091,-0.8552854343374701,0.759837322027678,-3.5748028392209177,3.8558257121967037,1.9640015914373772,3.9041425791141924,0.10095494908880509
